ticker,as_of,price,category,gross_margin,fcf_margin,roa,roe,roic,gross_margin_yoy,revenue_growth_yoy,fcf_yield,pe_ttm,ps_ttm,p_fcf,ev_ebit,debt_to_equity,net_debt_to_market_cap,revenue_ttm,net_income_ttm,fcf_ttm,market_cap,score_quality,score_value,score_greenblatt,score_armata_v1,fwd_3m,fwd_6m,fwd_12m
AMZN,2026-01-01,240.92999267578125,mega_tech,0.5028566486824266,0.010733355278941701,0.09494622525493801,0.1889482198679041,0.17655287101189251,,,0.0028400087465351455,34.88475212606973,3.7793388108528045,352.1115916350664,27.872427550653573,0.37217228418863196,0.024424075220202252,716924000000.0,77670000000.0,7695000000.0,2709498697631.836,50.12332216533991,27.941846021912834,41.38472865080944,52.46725188043571,-0.11272979383629267,0.11409962058541367,0.11409962058541367
PYPL,2026-01-01,59.62946319580078,fintech,0.4662064391655613,0.16773182201856987,0.06527135070410238,0.25834320695102686,0.22263003008960752,,,0.06947846404244483,15.303338251855617,2.4141555851911387,14.39294915024451,12.181845993162105,0.49303909952606634,0.02420008326999606,33172000000.0,5233000000.0,5564000000.0,80082369071.96045,73.24202761693081,95.61602668435201,64.46812662396162,84.33781848297116,-0.24751965677523335,-0.15410946328523945,-0.15410946328523945
SHOP,2026-01-01,168.4499969482422,growth,0.48070266528210454,0.17367601246105918,0.08104549344920667,0.09136792102723966,0.137984042163824,,,0.009137568531295801,178.4262189474004,19.006808196975587,109.43830369917782,115.80725492002647,0.01395383359311215,-0.006128135148542176,11556000000.0,1231000000.0,2007000000.0,219642675524.24988,56.1550295699279,18.701580482621974,25.875686225613798,53.68798892975054,-0.305075692019386,-0.24208963798216576,-0.24208963798216576
PLTR,2026-01-01,167.86000061035156,growth,0.8236651721415028,0.4693590314797676,0.18257993580507464,0.21997753431985953,0.18564896228057484,,,0.005233350605093976,247.00143971197372,89.68614314181599,191.0821719123179,283.01752992681674,0.031045035864408873,-0.0029758375128996267,4475446000.0,1625033000.0,2100591000.0,401385490579.4678,91.10861492442884,9.769480048930067,32.11927705928594,68.48515147689344,-0.1155724641126209,-0.14172520671768507,-0.14172520671768507
ORCL,2026-01-01,192.56663513183594,enterprise,0.685431928806726,-0.2160217644263074,0.07524977559224134,0.5150078461487095,0.13748485457148965,,,-0.008132847876693685,105.07043695156706,26.561638395495056,,81.3354300380754,4.1529832059029745,0.06487582808549863,61017000000.0,15425000000.0,-13181000000.0,1620711489977.9219,66.66666666666667,12.294765018539545,27.01239743476146,54.42672971547526,-0.25910474025968366,-0.1076854943567167,-0.1076854943567167
TSLA,2026-04-01,346.6499938964844,growth,0.1906537663850264,0.07151687287365012,0.026870947093039436,0.04591278710352371,0.05775653460792352,,,0.005377704095486507,337.0457605078454,13.298774273146424,185.95296101161412,225.23506355285645,0.18890579675685956,-0.0005477575742974113,97879000000.0,3862000000.0,7000000000.0,1301670727081.2988,23.639615907743007,10.578284841683317,11.106024454525969,34.993293406376495,0.12741962845937427,0.12741962845937427,0.12741962845937427
COIN,2026-04-01,171.4600067138672,crypto_proxy,0.7463949897825262,,0.04247553706828753,0.08519719181794595,0.07105026816705082,,,,36.43749785429919,6.394803515815721,,26.41975153514719,0.5294009527982653,-0.0752124379644797,7181325000.0,1260327000.0,,45923162358.21533,64.19953196965767,75.70093902432522,24.458534531896007,74.8100476921264,0.11542046256395166,0.11542046256395166,0.11542046256395166
HOOD,2026-04-01,68.9000015258789,fintech,0.8226750487752005,0.6444829828744851,0.0417161454897304,0.20356261401437922,0.09402801021756364,,,0.04787905290110176,32.73271486043774,13.460646019997917,20.885960339808406,33.006538683958034,1.4365275244124907,0.13487624219533376,4613000000.0,1897000000.0,2973000000.0,62093960090.25039,89.28473489048658,73.48095683635458,25.770344100041697,81.2916048083363,0.069085660824588,0.069085660824588,0.069085660824588
MSTR,2026-04-01,123.72000122070312,crypto_proxy,0.686909748487636,-47.31344228081461,-0.062428365550105044,-0.07539043768846375,-0.09212304296230948,,,-0.5848356821097044,,80.90040284501568,,,0.16135992238069524,0.1537185929284958,477233000.0,-3848152000.0,-22579536000.0,38608341950.93536,33.333333333333336,0.0,,30.517922949526838,0.43202389606263547,0.43202389606263547,0.43202389606263547
MARA,2026-04-01,8.960000038146973,crypto_proxy,0.802621120436383,-1.3337066871864296,-0.17994019129399214,-0.377681955918104,-0.18545362679292457,,,-0.3558217829151578,,3.748243506228619,,,1.0500135379581303,0.911240010782961,907093000.0,-1311206000.0,-1209796000.0,3400005446.795437,33.333333333333336,0.0,,16.666666666666668,0.27901785595494566,0.27901785595494566,0.27901785595494566
CRCL,2026-04-01,90.26000213623047,crypto_proxy,0.08669240476188743,0.17691748688034334,-0.0008830538438104802,-0.020877492658426162,-0.030202771832967535,,,0.02180051181404354,,8.115290521132442,45.87048269920966,,0.011059592524254902,-0.06681195649213978,2746642000.0,-69508000.0,485929000.0,22289797787.54425,24.473743251254117,46.32608760484253,,46.13469790707982,0.10458668943707572,0.10458668943707572,0.10458668943707572
GOOG,2026-04-01,303.92999267578125,mega_tech,0.603677168466671,0.15249503549120827,0.22759436810201172,0.33464091605987306,0.34376965374277535,,,0.017496394663775502,22.985217912087823,8.715797649840036,57.154632095170896,19.08606115604631,0.18900210132303977,0.014235491854130524,422499000000.0,160208000000.0,64429000000.0,3682415791259.7656,83.61055949902315,58.11989244034863,67.46475244986502,78.67182780745094,0.2608824744371474,0.2608824744371474,0.2608824744371474
META,2026-04-01,575.0499877929688,mega_tech,0.8194052902373443,0.22447223230152305,0.17858823529411766,0.2896696911125611,0.2747435315478892,,,0.033056333005214183,20.67973267001838,6.7905968960959955,30.251389343223995,16.775857096989586,0.35607618156524307,0.04339392994320109,214962000000.0,70587000000.0,48253000000.0,1459720289978.5874,90.46021371267602,80.16313842405343,65.66041291123888,87.543291185826,0.05859491877139167,0.05859491877139167,0.05859491877139167
NVDA,2026-04-01,178.10000610351562,growth,0.7106808435754708,0.44770258129648327,0.5805863551302447,0.7633333969089534,0.8418373105689319,,,0.022334538455000014,36.051059394670006,20.04530257916552,44.77370338387856,30.548360007761282,0.07018748450344262,0.00010049572001246438,215938000000.0,120067000000.0,96676000000.0,4328542548339.8438,100.0,53.46391715092509,60.91166050317087,86.03515531647703,0.11426159543699677,0.11426159543699677,0.11426159543699677
AAPL,2026-04-01,253.5,mega_tech,0.4732528803972297,0.28310189914535017,0.3105139244444327,1.3354915523301962,0.7894280326135009,,,0.033098901647796546,31.635414732927483,8.553211286520039,30.212482898705847,26.732233933508187,1.0262954983558226,0.01212907109133033,435617000000.0,117777000000.0,123324000000.0,3725924241000.0,91.0809265937739,71.82879212339874,62.469340727843495,86.60393809025335,0.10552268244575935,0.10552268244575935,0.10552268244575935
MSFT,2026-04-01,372.2900085449219,mega_tech,0.6830928165442874,0.22909891822429174,0.1803672568666202,0.30218622621975205,0.3337986811843881,,,0.026364562183209008,22.0872906583023,8.689653809999532,37.929702494239685,17.73687273291795,0.137474750643753,0.008988740686194744,318273000000.0,125216000000.0,72916000000.0,2765682187069.981,92.12210202492129,70.68312975954609,68.79324153432631,86.90644031287668,0.11256009513411502,0.11256009513411502,0.11256009513411502
AMZN,2026-04-01,213.77000427246094,mega_tech,0.5060408521546199,-0.0033280558337910756,0.09905632588939921,0.20546531678109314,0.18103503824781145,,,-0.0010261400011307008,26.53172983127016,3.24327658031448,,21.33153675217305,0.47495214000914204,0.044861246845548985,742776000000.0,90798000000.0,-2472000000.0,2409028005219.668,50.94286031760034,46.878947898497266,45.798822340801,57.74066465452739,0.25564863200179944,0.25564863200179944,0.25564863200179944
PYPL,2026-04-01,44.869998931884766,fintech,0.4662064391655613,0.16773182201856987,0.06527135070410238,0.25834320695102686,0.22263003008960752,,,0.0923325966824512,11.515461220241017,1.8166046233426154,10.830411316592603,9.237844729767005,0.49303909952606634,0.03216041918953818,33172000000.0,5233000000.0,5564000000.0,60260408565.52124,73.24202761693081,100.0,73.18845771242766,85.33459704088388,0.1241363901808823,0.1241363901808823,0.1241363901808823
SHOP,2026-04-01,117.05999755859375,growth,0.48070266528210454,0.17367601246105918,0.08104549344920667,0.09136792102723966,0.137984042163824,,,0.013149012671392561,123.99271672761974,13.208293033203521,76.05133746472342,80.25943463750657,0.01395383359311215,-0.008818421054157642,11556000000.0,1231000000.0,2007000000.0,152635034291.6999,56.1550295699279,26.934164198230917,27.150538484183063,56.15776404443322,0.09063728713167607,0.09063728713167607,0.09063728713167607
PLTR,2026-04-01,148.4600067138672,growth,0.8236651721415028,0.4693590314797676,0.18257993580507464,0.21997753431985953,0.18564896228057484,,,0.0059172180791987215,218.45487468509594,79.32089458215907,168.99833445641988,250.21086931478484,0.031045035864408873,-0.003364704729499244,4475446000.0,1625033000.0,2100591000.0,354996380374.1455,91.10861492442884,11.047144901785275,32.27370335822268,68.86845093275,-0.029570249165551066,-0.029570249165551066,-0.029570249165551066
ORCL,2026-04-01,142.6717071533203,enterprise,0.6708491346348924,-0.3860355509777299,0.06609851573968357,0.42109364852578257,0.11729432394630816,,,-0.020594048521857495,74.097699674529,18.745005411054123,,58.54441431475484,3.9775815040914404,0.09546227327026295,64077000000.0,16210000000.0,-24736000000.0,1201123711724.115,66.66666666666667,17.081048836250325,25.242736936468134,54.63915705339792,0.2043733495555624,0.2043733495555624,0.2043733495555624
